"","category","name","reviewer","review","date","ratings"
"166","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Peng Yin","El color es tal cual se ve en las fotos. Dura en promedio de 6 a 9 hrs sin retoque, y no reseca los labios. Ya es el segundo que compro puesto que gustó más de lo esperado!","Reviewed in Mexico on 17 January 2024","1.0 out of 5 stars"
"167","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Lina C","Bellissimo! L'involucro è molto bello, soft touch, ed è anche abbastanza ""pesante"" : dà una sensazione di prodotto luxury, e ciò dà una certa soddisfazione. Presenta un ottimo profumo, non troppo forte. Il colore è stupendo: un rosso con una punta di fucsia; se siete per l'armocromia dovrebbe andare bene per le persone inverno.  Per essere matte, non è secchissimo, e questo mi piace molto. Veramente un gran bel prodotto e con un prezzo conveniente. Arriva sigillato con uno sticker in modo tale da assicurare che non sia stato aperto. Lo consiglio.","Reviewed in Italy on 18 July 2022","5.0 out of 5 stars"
"168","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","cla","Farbe wie angegeben","Reviewed in Germany on 7 October 2023","5.0 out of 5 stars"
"169","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Serkan Budak","Estoy disfrutando mucho estos labiales. Son muy cremosos y los siento muy cómodos en los labios. Sí transfieren pero no me molesta. No soy muy fan de los labiales indelebles así que prefiero estos. El empaque es hermoso y el hecho de que sean delgados hace que sean muy fáciles de aplicar. Yo lo llevo en la bolsa siempre para reaplicarlo después de comer. Tienen un perfume como floral que me agradó bastante. Los colores son hermosos y vienen súper pigmentados.","Reviewed in Mexico on 18 December 2023","5.0 out of 5 stars"
"170","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Meli","Il rossetto si presenta in un package davvero molto elegante per forma e per colori.Ho scelto il colore 603 ""Le Wood Nonchalant"" davvero un bel colore e l'effetto sulle labbra è strepitoso. Il rossetto nonostante sia un matte non risulta secco, anzi idrata molto le labbra e sembra quasi di mettere un burrocacao. Si riesce ad essere molto precisi nell'applicarlo.Ha una buona tenuta, è riuscito a resistere alla fastidiosa condensa sotto una ffp2 e ha resistito egregiamente per ore dopo aver sorriso, parlato e bevuto.La cosa che più mi ha sorpresa è l'effetto matte, è super opaco, ma anche idratante e morbido, caratteristiche che difficilmente si trovano contemporaneamente in un rossetto.Piacevole la leggera nota floreale, invece l'effetto volumizzante sinceramente io non l'ho sperimentato, probabilmente è legato al colore che ho scelto.Nel complesso è un ottimo prodotto, lo consiglio a tutte.","Reviewed in Italy on 26 May 2022","5.0 out of 5 stars"
"171","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Elise","Acheté 9.32 euros.La couleur est comme indiquée aucune surprise, ne donne pas l'impression d'avoir les lèvres toute sèches après application.Jolie teinte satisfaite du résultat : tout dans la discrétion.","Reviewed in France on 4 February 2024","4.4 out of 5 stars"
"172","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Nez","Der Lippenstift ist matt und dadurch lange haltbar und die Farbe ist einzigartig!","Reviewed in Germany on 17 July 2023","5.0 out of 5 stars"
"173","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Ana","Me encantaaaaaaa, el color es bellísimo y es espectacular. Buena compra, lo recomiendo","Reviewed in Spain on 11 October 2023","5.0 out of 5 stars"
"174","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Phoenix Wars","Lovely shade and so affordable!! Seller was great and prompt and well packaged.","Reviewed in the United Kingdom on 28 November 2023","5.0 out of 5 stars"
"175","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Jake Stern","Trotz, dass es eine sehr angenehme und deckende Farbe ist, verwischt der Lippenstift eher schnell.Dafür spürt man ihn überhaupt nicht auf den Lippen. Wirklich toll!","Reviewed in Germany on 7 January 2024","5.0 out of 5 stars"
"176","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Marianna","Premesso che io adoro il finish matte (stile retromatte di Mac e rossetti prima versione di Mulac), patendo anche la secchezza che si percepisce sulle labbra, con questo rossetto della L'oreal ho finito di soffrire: il colore è pieno dalla prima passata e non si sente sulle labbra. Risulta idratante e duraturo allo stesso tempo. Anche se ho il contorno labbra irregolarr riesco ametterlo al volo anche senza matita grazie alla forma in stilo del prodotto. Vogliamo poi parlare del packaging: davvero raffinato stile Anni 20 e con un soft touch davvero gradevole. Odore magnifico: non il solito odore di violetta o talco che odio!!","Reviewed in Italy on 27 June 2022","4.0 out of 5 stars"
"177","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","LEROY Élodie","Aucun effet repulpant. L'effet sur les lèvres est sympa mais pas dingue pour les retours qu'il peut avoir. Le raisin est fin. Il s'applique très facilement et tient assez bien de par sa texture matte mais confortable. Cependant je ne vais pas l'acheter à nouveau et en tester d'autre.","Reviewed in France on 30 July 2023","4.0 out of 5 stars"
"178","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Tanja","Sehr schöner Lippenstift, kam früher und gut verpackt an.","Reviewed in Germany on 13 June 2023","3.0 out of 5 stars"
"179","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Ariadna Salgueiro","Cuando hice el pedido, por la foto creía que era rojo, pero resultó ser un rosa. El color es bonito y el pintalabio es matte pero de fácil aplicación, luego después de aplicarlo se seca un poco y se fija mucho. No tiene la duración de un líquido matte, pero dura bien","Reviewed in Spain on 16 January 2024","5.0 out of 5 stars"
"180","Lipstick","L'Oreal Paris Color Riche Intense Volume Matte Lipstick 41 Coral Irreverent","Mara Gabriela","Es de una textura suave, tiene un olor como a rosas, no es indeleble y tampoco dura las 24 horas. Se corre con muuucha facilidad. El tono es precioso, mate y un poco hidratante.","Reviewed in Mexico on 27 January 2024","4.0 out of 5 stars"
"181","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Tamoir","Great lipstick. Lasts for hours.","Reviewed in Australia on 14 November 2023","4.2 out of 5 stars"
"182","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Amazon Customer","This is a photo of my lips, untouched for over 7hrs. I used a brown lip pencil to tone down the red but I'm very happy with the look, feel and long lasting lip gloss. It's not dry like some can get. I'm very happy and will try and get a red lip pencil now to see how it goes with it. I'll be purchasing other colours in this brand too.","Reviewed in Australia on 23 July 2023","5.0 out of 5 stars"
"183","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Tamoir","Nice colour and it lasts. good value of money","Reviewed in Australia on 14 November 2023","3.0 out of 5 stars"
"184","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Becca C","Very smooth and nice smell. the spatula works so good. My lips are sensitive but no troubles so far.","Reviewed in Australia on 28 January 2021","5.0 out of 5 stars"
"185","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Becca C","I fell in love with the colour of this lipstick however, i got allergic reaction after using it for just 2 days. I got white bumps on my lips. Seems my skin is super sensitive. Won't use this lipstick again.","Reviewed in Australia on 11 July 2021","5.0 out of 5 stars"
"186","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Tanya","I gifted it to my friend and she loved it.","Reviewed in Australia on 17 November 2019","5.0 out of 5 stars"
"187","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Emma","Didn't deliver the result I wanted, colour shade is too dark, and application didn't last as long as t says","Reviewed in Australia on 23 July 2023","4.0 out of 5 stars"
"188","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Amazon Customer","I adore matte lip gloss, and love this colour, but it's deceptively named. It functions as a lip stain or tint which doesn't suit my lips at all. (Burns slightly on application, shows up any dry skin, and doesn't last as long especially when eating).If you want a tint you'll love it. If you want a matte gloss you'll probably be pretty disappointed.","Reviewed in Australia on 11 December 2019","5.0 out of 5 stars"
"189","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Amazon Customer","Super fast delivery, quality brand at great price. Glides on easy and lasts through the day. The natural light colour and Matt finish is flattering for mature skin. Recommend.","Reviewed in Australia on 25 December 2022","3.0 out of 5 stars"
"190","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Marie","The colour is exactly like I imagined from the picture and the formula is sheer but buildable wich is rare for matte lipsticks! It is comfertable and light on the lips and not sticky or clumpy at all. It lasts a long time and it doesn't look horrible as it rubs off, it sort of just fades away wich is much nicer than when it crumbles or smudges away.","Reviewed in Australia on 8 March 2023","5.0 out of 5 stars"
"191","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Tamoir","Mir gefällt die Farbe und die Konsistenz. Er lässt sich sehr leicht und sehr genau auftragen und fühlt sich unsichtbar an auf den Lippen und dabei sehr hoch pigementiert. Super Preis/Leistungsverhältnis.","Reviewed in Australia on 14 November 2023","4.2 out of 5 stars"
"192","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Amazon Customer","Un gran producto de una gran marca. El. Color es muy intenso y es muy fácil de poner, es un tamaño ideal para llevar en el bolso y no pesa. Es muy cremoso y deja los labios muy suaves. Es muy duradero y su relación calidad precio es excelente. Utilizo esta marca desde hace años y nunca defrauda. Muy recomendable.","Reviewed in Australia on 23 July 2023","5.0 out of 5 stars"
"193","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Lieblingsblond","Lovely quick delivery at a great price. The colour is beautiful. Even though its a bit hard to know your shade looking online I'm happy with the product.","Reviewed in Germany on 24 January 2024","3.0 out of 5 stars"
"194","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Juan","Bardzo lubię pomadki z tej serii. Kolor jest trwały, a pomadka jest lekkiej konsystencji. Piękny, matowy kolor na wiele godzin","Reviewed in Spain on 30 December 2020","5.0 out of 5 stars"
"195","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","F. Clark","Goede lipstick","Reviewed in the United Kingdom on 7 February 2024","5.0 out of 5 stars"
"196","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Olga","Ottimo rossetto 💄 a lungo durata","Reviewed in Poland on 6 June 2023","5.0 out of 5 stars"
"197","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Ileana","He probado cientos de labiales y sin duda me quedo con esta marca y modelo. Se lleva super cómodo en el labio, como si no llevaras nada. Cumple con lo de tinta líquida porque es como si no llevaras nada, no reseca, no cuartea. A eso se une su pigmentación de gran calidad y su duración en el labio (de horas), que se va degradando de forma muy gradual y elegante. Para mí, a día de hoy mi labial favorito.","Reviewed in Belgium on 11 February 2024","5.0 out of 5 stars"
"198","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Nevila","Non arriva nella sua scatola, e già aperto.","Reviewed in Italy on 4 January 2024","3.0 out of 5 stars"
"199","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Cristina","Colore stupendo, si asciuga subito, rimane sulle labbra svariate ore.🔝","Reviewed in Spain on 10 September 2023","5.0 out of 5 stars"
"200","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Cliente Amazon","Rouge de très belle couleur scintillante.  Longue tenue.","Reviewed in Italy on 24 August 2023","5.0 out of 5 stars"
"201","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Tamoir","Se siente muy ligero y cómodo , el aplicador ayuda mucho ,huele riquísimo y dura muy bien","Reviewed in Australia on 14 November 2023","4.2 out of 5 stars"
"202","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Amazon Customer","Die Farbe ist so schön und intensiv. Hält sehr lange","Reviewed in Australia on 23 July 2023","5.0 out of 5 stars"
"203","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Nayeli Puentes","E bellissimo lo adoro lo consiglio","Reviewed in Mexico on 8 April 2023","3.0 out of 5 stars"
"204","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Jennifer Marie","Ottimo prodotto","Reviewed in Germany on 28 June 2023","5.0 out of 5 stars"
"205","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Marku","No es que sea suuuuper duradero, pero para un par de horas aguanta bien.Eso sí....olvídate de comer con grasas y esas cosas, porque se mancha todo.El color el bonito y queda bien con cualquier tipo de piel. Seca mate.","Reviewed in Italy on 17 July 2023","5.0 out of 5 stars"
"206","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Marta Zurawska","Ich habe bereits letztes Jahr den herbstlichen Ton I EXPLORE bestellt und fand ihn so gut, dass ich den pinken Ton in  I CHOOSE paar Monate später meiner Sammlung ergänzt habe. Insgesamt finde ich sie klasse besonders I CHOOSE hat mich überrascht, trotz des stark pinken Untertons. Ich wollte hier paar Punkte zum Produkt hierlassen:Zum einem will ich anmerken, dass das hier kein Liquid Lipstick ist wie die meisten ihn kennen, sondern ein LIPSTAIN. Heißt im Grunde nur das er nicht auf Wax- oder Ölbasis ist, sondern auf Wasserbasis. Die Konsequenz daraus ist, dass der Lipstain sehr wässrig ist und häufig dadurch fleckig aufgetragen wird, weil man mit den Applikatoren das Produkt auf den Lippen abträgt. Aber wie bei anderen derartigen Produkten sollte man immer mindestens zwei Schichten auftragen damit alles gleichmäßig aussieht. Also: erste Schicht. trocknen lassen. dann die zweite. Ansonsten schiebt man sich das Produkt nur auf den Lippen rum, da die wässrige Konsistenz erst ""einziehen"" muss.Was mich zum nächsten Punkt bringt das Trocknen. Das dauert leider recht lange und könnte der Grund sein weshalb einige sagen, dass der nicht lange hält. Wenn er aber einmal runter getrocknet ist, sitzt er bombenfest auch nach dem Essen. Vielleicht nicht nach einem sehr ölhaltigem aber für den Preis finde ich die Haltbarkeit super!Zusammengefasst:  + Farbe, Haltbarkeit, Ergebnis, keine trockenen Lippen, setzt sich nicht ab und creased nicht (da Lipstain) - Preisleistung, braucht etwas bis es runter trocknet.Insgesamt einfach toll!","Reviewed in Italy on 31 January 2024","5.0 out of 5 stars"
"207","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Livia Review","Color y textura buenos .. pero no dura casi nada el labial..a las pocas horas pareciera q no se aplicó nada","Reviewed in Spain on 24 January 2024","5.0 out of 5 stars"
"208","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Angela T.","Ha llegado antes de lo previsto y con protección de plástico para garantizar que no ha sido usado. El color es bonito y ponible y el pintalabios de calidad,muy cómodo.Muy recomendable!! tanto producto como vendedor. 👌🏻","Reviewed in Germany on 16 July 2020","4.0 out of 5 stars"
"209","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Angela T.","Perfekt, snygg färg, sitter i många timmar, kladdar absolut ingenting. Smakar ingenting - helt enkelt perfekt! Love it","Reviewed in Mexico on 27 December 2022","5.0 out of 5 stars"
"210","Lipstick","L'Oréal Paris Rouge Signature Matte Lip Ink 116 I Explore","Dulce y Denisse","The media could not be loaded.
                
            
                
            
        
    
    
Il colore di questo lucidalabbra e quello che mi ha convinto a tenerlo.Come longevità devo ancora vedere ma so che i prodotti L'Oreal non mi hanno mai deluso e quindi sono sicura che questo sarà uguale.","Reviewed in Spain on 20 April 2023","5.0 out of 5 stars"
"211","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","puhoidreamer","Love love the color","Reviewed in Australia on 8 January 2024","4.3 out of 5 stars"
"212","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Ajgaston","Its exactly the colour in pics, lovely coloured pink . Very happy with product","Reviewed in Australia on 22 November 2023","5.0 out of 5 stars"
"213","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Paula","Item was a little late but it has arrived now.Revlon is a great brand and colour is as in the pic.","Reviewed in Australia on 14 August 2023","5.0 out of 5 stars"
"214","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Larry","great color","Reviewed in the United States on 31 December 2023","4.0 out of 5 stars"
"215","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Samia","It's to sheer almost transparent its comes off fast  not very happy with it.","Reviewed in Canada on 29 August 2020","5.0 out of 5 stars"
"216","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Florence H","la couleur de ce rouge à lèvre est très subtile, scintillante mais qui s'adapte très bien à différents types de maquillages ou de tenue. Exactement ce que je cherchais","Reviewed in France on 16 April 2015","1.0 out of 5 stars"
"217","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Valerie Walker","I have used Revlon lipstick for as long as I can remember but have not beenable to get my favourite one for some years so, sadly, it must be discontinued.I am trying this but some of the write-ups are not very complimentaryso I will be looking elsewhere in future.  This seems to be how it iswith cosmetic manufacturers.","Reviewed in the United Kingdom on 22 June 2023","5.0 out of 5 stars"
"218","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Fred Packer","love it😃","Reviewed in France on 18 December 2023","4.0 out of 5 stars"
"219","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Bijiaoui","Excellent produit.. introuvable sur le marché en France.. en tous cas pas dans mon département... après avoir cherché en vain... j'ai enfin trouvé! merci Amazone","Reviewed in France on 18 January 2013","5.0 out of 5 stars"
"220","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Poppy red","I love Revlon products all of them, but I love their lipsticks. I wish I could get matching nail polish, as I used to in my youth. !!","Reviewed in the United Kingdom on 28 December 2021","5.0 out of 5 stars"
"221","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Brendy G.","Very soft and buttery application. The color is beautiful but it does easily smudge onto things, but Idc I love it","Reviewed in the United States on 9 November 2022","4.3 out of 5 stars"
"222","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Brendy G.","Wasn't sure this color was going to be good for me but, after trying on loved not quite as dark as it looked in toob, light shimmery perfect and I'm fair skined!","Reviewed in the United States on 5 October 2023","5.0 out of 5 stars"
"223","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","LouAnn Oertel","Minha esposa comentou que a cor não corresponde ao que aparece na imagem. Detestou e não comprará mais dessa empresa. Leu que há ouros comentários internacionais na mesma linha. Portanto, a empresa deveria ter se adequado.","Reviewed in Brazil on 18 March 2020","5.0 out of 5 stars"
"224","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Gilmar José do Valle","Very please with lipstick.I ordered again.price is GREAT---Color WONDERFUL!!","Reviewed in the United States on 29 December 2023","5.0 out of 5 stars"
"225","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","julia g.","I bought 2 lipsticks as stated  per quantity but it seems quiet much for 2 Revlon lipsticks but at least the description made is genuine and the product looks high quality","Reviewed in Singapore on 4 September 2023","1.0 out of 5 stars"
"226","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","nuruladlina321","Had a different colour to my normal one I have to admit I’m not disappointed it really is a lovely colourThe price was very reasonable too","Reviewed in the United Kingdom on 28 February 2024","5.0 out of 5 stars"
"227","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Mo","Produto excelente e entregue antes do prazo.","Reviewed in Brazil on 29 October 2023","5.0 out of 5 stars"
"228","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Miriam","Great","Reviewed in Canada on 25 July 2017","5.0 out of 5 stars"
"229","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Colin MacPherson","Ne correspond pas à la couleur! Dommage j’espérais un rose très pâle comme sur la description....déçue de mon achat tant pis pour moi!","Reviewed in France on 7 March 2018","5.0 out of 5 stars"
"230","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","ROBERT","Love this color lipstick. The seller was amazing. Got it quickly and packaged very nicely.","Reviewed in the United States on 8 February 2024","5.0 out of 5 stars"
"231","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Amazon Customer","Favorite","Reviewed in the United States on 2 June 2022","4.3 out of 5 stars"
"232","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Linda","Relvon is my favorite lipstick brand.  I love the color and how creamy it is.","Reviewed in the United States on 10 December 2023","5.0 out of 5 stars"
"233","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Elisa Guerin","I got the shade pink cognito, it's definitely quite sheer but very pretty and still shows up","Reviewed in the United Kingdom on 12 January 2023","5.0 out of 5 stars"
"234","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Luigi","Lipsticks came intact! Have been using them for awhile.","Reviewed in the United States on 15 July 2021","4.0 out of 5 stars"
"235","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Kirane","Bon produit, contente de l'achat je recommande","Reviewed in France on 3 April 2019","5.0 out of 5 stars"
"236","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","stacie riley","I love this shade and I can’t always find it! It’s a perfect creamy light pink .","Reviewed in the United States on 19 May 2020","3.0 out of 5 stars"
"237","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Sarah","I ordered Pink Pearl which is a soft frosted pink suitable for brunettes (not just blondes) that is neutral with just a touch of color and shine and the moisture to keep your lips from feeling dry or cracked in these cold winter months.","Reviewed in the United States on 3 December 2023","5.0 out of 5 stars"
"238","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Cat","TOP","Reviewed in France on 25 December 2018","4.0 out of 5 stars"
"239","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","kassy","Bought as a gift.  Recipient  happy and loves the colour and texture.","Reviewed in the United Kingdom on 24 February 2024","5.0 out of 5 stars"
"240","Lipstick","Revlon Super Lustrous Lipstick, 042 Lilac Mist, 4.2 g","Sandra L Heinack","This is the only color I like for my lipstick.  It is very creamy and I just add little lip gloss on top for shine.","Reviewed in the United States on 3 November 2023","5.0 out of 5 stars"
"241","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Michaela Rogers","Perfect for everyday,  gives just the right amount of colour and moisture","Reviewed in Australia on 14 November 2022","4.4 out of 5 stars"
"242","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Strangesophie","Good quality lipstick and the colour is really nice, especially for summer.","Reviewed in Australia on 6 December 2021","5.0 out of 5 stars"
"243","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Michaela Rogers","Smell is too overwhelming. Smells like cherry cough syrup X 100.","Reviewed in Australia on 14 November 2022","3.0 out of 5 stars"
"244","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Suzanna P.","Thought the colour was darker to picture but lovely to wear, long lasting, fast delivery.","Reviewed in Australia on 19 October 2021","5.0 out of 5 stars"
"245","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Strangesophie","Love this shade - will order again","Reviewed in Australia on 6 December 2021","5.0 out of 5 stars"
"246","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Kathryn James","Creamy and lasts","Reviewed in Australia on 24 June 2021","3.0 out of 5 stars"
"247","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","marg","Love the shade, feels nice too","Reviewed in Australia on 21 August 2021","5.0 out of 5 stars"
"248","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Mum22cats","Product as pictured & described","Reviewed in Australia on 3 September 2021","5.0 out of 5 stars"
"249","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","V","I've purchased a couple of these lipsticks and find they are very moist on the lips and love the neutral shades. They don't stay on for long so do require touchups during the day, however they do come off clean so no horrible stain left on your lips which I prefer.","Reviewed in Australia on 12 January 2021","5.0 out of 5 stars"
"250","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","S.C.","Great colour and stays on forever!","Reviewed in Australia on 22 July 2019","5.0 out of 5 stars"
"251","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Michaela Rogers","lovely colour","Reviewed in Australia on 14 November 2022","4.4 out of 5 stars"
"252","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Strangesophie","Il colore è pessimo, fa diventare le labbra quasi bianche. La formula in più non aderisce ed è spessa. Sconsiglio l'acquisto.","Reviewed in Australia on 6 December 2021","5.0 out of 5 stars"
"253","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","JB","Bardzo dobra szminka w dobrej cenie . Żona zadowolona .","Reviewed in Australia on 13 August 2018","3.0 out of 5 stars"
"254","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Cliente Amazon","Loved them ordered more colours","Reviewed in Italy on 29 August 2022","5.0 out of 5 stars"
"255","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Maciejp","Exterieur du rouge à lèvre annonçant la couleur  , jolies couleurs.","Reviewed in Poland on 22 September 2022","1.0 out of 5 stars"
"256","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Amazon Customer","Het is een hele mooie kleur die niet te donker is. Ga het zeker vaak dragen. De lipstick lijkt op de foto's ik mis alleen de naam kate op de dop.","Reviewed in Canada on 9 December 2023","5.0 out of 5 stars"
"257","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","charlie","Tolle Farbabgabe. Cremig und angenehm zu tragen. Sehr gut beim Auftragen. Haltbarkeit wie jeder normale Lippenstift. Lipliner ab Ü40 ist notwendig. Angenehmer Geruch. Mein absoluter Liebling unter meinen vielen Lippenstiften. Jederzeit zu empfehlen. Vor allen auch bei jungen Mädels. Keine Farbe die aufdringlich wirkt. 5 von 5 Krönchen.","Reviewed in France on 15 April 2023","5.0 out of 5 stars"
"258","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Hendrika Stoelwinder","I ordered one of the same before and was disappointed because it came just destroyed, couple of months I ordered again and I loved it! The texture and the color! Thanks!","Reviewed in the Netherlands on 14 March 2023","5.0 out of 5 stars"
"259","Lipstick","Rimmel London Lasting Finish Lipstick by Kate Nude 42 Apricot Nude","Hendrika Stoelwinder","Me gustaria saber si su fabricacion es reciente o son stock de hace bastantes años puesto que los retiraron del mercado al menos en España. Pero es mi pintalabios favorito, no es fijo pero hidrata y luego se seca un poco. Color 48 dark nude","Reviewed in Germany on 19 October 2016","5.0 out of 5 stars"
